PersonX deserves sympathy  xWant  [GEN]	to be treated with a sympathy
PersonX has nothing to do  xEffect  [GEN]	is happy
PersonX gets tickets to the concert  xEffect  [GEN]	is happy
PersonX seems to hear PersonY  HinderedBy  [GEN]	PersonX is deaf
PersonX studies history at the library  xIntent  [GEN]	to be an historian
PersonX chooses a big house  xWant  [GEN]	to live in a big house
PersonX tells PersonY that he still loves her  xReact  [GEN]	content
PersonX rubs PersonY's fur the wrong way  xEffect  [GEN]	is reprimanded by PersonY
PersonX seems to be trying to rescue PersonY  HinderedBy  [GEN]	PersonX is afraid of PersonY
PersonX listens to whale music  xEffect  [GEN]	becomes a whale
PersonX writes a hate letter  xAttr  [GEN]	mean
PersonX mends a broken relationship  xIntent  [GEN]	to avoid conflict
PersonX puts PersonY in the car  xAttr  [GEN]	controlling
PersonX uses super glue on PersonY  xIntent  [GEN]	to be neat
PersonX's mother makes PersonX a cake  xIntent  [GEN]	to celebrate
PersonX goes away for a few days  HinderedBy  [GEN]	PersonX is not allowed to leave the house
PersonX leaves to bring personY back  xAttr  [GEN]	kind
PersonX is short of cash  HinderedBy  [GEN]	PersonX has enough money to buy everything
PersonX tries to be moral  xIntent  [GEN]	to protect PersonX
PersonX chooses to work as a soccer coach  xNeed  [GEN]	to be interested in soccer
PersonX uses PersonY’s tools  xAttr  [GEN]	smart
PersonX looks through a magnifying glass  xReact  [GEN]	pleased
PersonX meets PersonY at a pub  xNeed  [GEN]	to be interested in PersonY
PersonX remembers his roots  xAttr  [GEN]	a hardworking person
PersonX objects to PersonY’s rudeness  xAttr  [GEN]	unfriendly
PersonX feels torn  xAttr  [GEN]	sad
PersonX sits on the cat  xIntent  [GEN]	to make the cat happy
PersonX puts in a lot of time  xEffect  [GEN]	gets noticed
PersonX passes the test  xEffect  [GEN]	gets a better grade
PersonX and PersonY visit a castle  xIntent  [GEN]	to go exploring
PersonX completes the ultimate goal  xReact  [GEN]	proud
PersonX cooks a big meal  xIntent  [GEN]	to impress one's friends
PersonX escapes to freedom  xWant  [GEN]	to be free
PersonX obtains money from bank  xReact  [GEN]	relieved
PersonX causes something  xWant  [GEN]	to destroy something
PersonX moves to Minnesota  xEffect  [GEN]	is happy
PersonX sits down at a pub  xWant  [GEN]	to drink
PersonX plans to go to the zoo  xIntent  [GEN]	to relax
PersonX is somewhat optimistic  xIntent  [GEN]	to be positive
PersonX backs out  xEffect  [GEN]	is punished
PersonX finds something to drink  xWant  [GEN]	to drink less
PersonX takes a girl's things  xEffect  [GEN]	is liked by her
PersonX hears a fire engine  xWant  [GEN]	to help PersonX
PersonX proposes her theory  xIntent  [GEN]	to be a part of the group
PersonX promised to do something  xIntent  [GEN]	to be prepared for the future
PersonX accidentally finds a new way  xEffect  [GEN]	is happier
PersonX plays the doctor  xIntent  [GEN]	to be prepared for a possible emergency
PersonX asks to join PersonY's group  HinderedBy  [GEN]	PersonX is too shy to ask
PersonX sharpens PersonY’s pencil  xNeed  [GEN]	to be looking for a pencil
PersonX gets a chance to practice what he has learned  xNeed  [GEN]	to practice his skills
PersonX mocks PersonY’s preferences  xIntent  [GEN]	to annoy PersonY
PersonX is about to marry PersonY  xIntent  [GEN]	to have a girlfriend
PersonX studies about birds  xIntent  [GEN]	to see what birds like
PersonX organizes the dance  xEffect  [GEN]	is thanked by the group
PersonX takes refuge in work  HinderedBy  [GEN]	PersonX is afraid to go out
PersonX tells PersonY that they're predictable  HinderedBy  [GEN]	PersonX is not a good judge
PersonX places his hands in front of himself  xWant  [GEN]	to be close to his friends
PersonX grows grass  xReact  [GEN]	happy
PersonX runs out of school  xReact  [GEN]	disappointed
PersonX gets started on it  HinderedBy  [GEN]	PersonX is too afraid to start
PersonX posts a false message  xWant  [GEN]	to hide
PersonX decides to punish PersonY  xIntent  [GEN]	to punish PersonY
PersonX eats and drinks  HinderedBy  [GEN]	PersonX is too tired to eat
PersonX controls her  xIntent  [GEN]	to have control over her life
PersonX mashes her peter  xWant  [GEN]	to be in the game
PersonX decides to quit smoking  HinderedBy  [GEN]	PersonX is afraid of stopping smoking
PersonX explains something about ethics  xWant  [GEN]	to avoid ethical questions
PersonX won't sit down  xAttr  [GEN]	lazy
PersonX chooses to go back in time  xReact  [GEN]	happy
PersonX finds PersonY missing  xAttr  [GEN]	observant
PersonX learns some information  xIntent  [GEN]	to be part of the conversation
PersonX enjoys PersonY’s presence  xWant  [GEN]	to be PersonY’s friend
PersonX waits for PersonY to come back  xAttr  [GEN]	considerate
PersonX watches her birthday cake collapse  xEffect  [GEN]	is shocked
PersonX sets up a web page  xNeed  [GEN]	to have the tools to do it
PersonX stinks of cheap beer  xReact  [GEN]	disappointed
PersonX welcomes PersonY into his home  xEffect  [GEN]	and PersonY are happy
PersonX informs PersonY about her surprise  xIntent  [GEN]	to be fair
PersonX cleans the beach house  xEffect  [GEN]	is praised by Leslie
PersonX enjoys PersonY’s presence  xIntent  [GEN]	to have PersonY a part of her life.
PersonX wants to start a business  xReact  [GEN]	excited
PersonX volunteers to do something  xAttr  [GEN]	responsible
PersonX accepts a loan  xIntent  [GEN]	to help others
PersonX wants to be a scientist  xReact  [GEN]	excited
PersonX recovers his necklace  xIntent  [GEN]	to be able to take care of her necklace
PersonX is a very good worker  xReact  [GEN]	happy
PersonX wins a game of cards  xWant  [GEN]	to win more money
PersonX gets interviewed by the media  xNeed  [GEN]	to be in the news
PersonX passes the test  HinderedBy  [GEN]	PersonX can't get to the test
PersonX is made to work hard by PersonY  xWant  [GEN]	to impress PersonY
PersonX selects a book  xAttr  [GEN]	intelligent
PersonX is about to run out of food  xEffect  [GEN]	is starving
PersonX does a huge favor for PersonY  HinderedBy  [GEN]	PersonX doesn't like PersonY
PersonX gives a speech to the students  xReact  [GEN]	proud
PersonX has to clean the house  HinderedBy  [GEN]	PersonX is allergic to water
PersonX doesn't like what happened  HinderedBy  [GEN]	PersonX doesn't like what happened
PersonX plays the doctor  xAttr  [GEN]	intelligent
PersonX wants to keep PersonY's secret  HinderedBy  [GEN]	PersonX doesn't want to keep PersonY's secret
PersonX carries a sign  xAttr  [GEN]	helpful
PersonX wants to make a good impression  HinderedBy  [GEN]	PersonX is afraid to talk to people
PersonX asks PersonY to introduce PersonZ  xWant  [GEN]	to have an idea
PersonX sees PersonY’s outfit  xEffect  [GEN]	notices PersonY
PersonX studies different opinions  xAttr  [GEN]	perceptive
PersonX brings back an old friend  xNeed  [GEN]	to get the friend back
PersonX worries about a deadline  xWant  [GEN]	to finish a project on time
PersonX becomes aware of PersonY's good fortune  xAttr  [GEN]	empathetic
PersonX gets started on it  xReact  [GEN]	competent
PersonX devises a new experiment  xAttr  [GEN]	creative
PersonX thinks a life of solitude is what he needs  HinderedBy  [GEN]	PersonX is too busy to think of a life of solitude
PersonX puts something into the pocket  HinderedBy  [GEN]	PersonX is too nervous to put something into the pocket
PersonX accepts PersonY's love  xReact  [GEN]	happy
PersonX and PersonY meet at the restaurant  xWant  [GEN]	to become friends with PersonY
PersonX races in a car  xAttr  [GEN]	a racer
PersonX finds an iguana  xAttr  [GEN]	resourceful
PersonX is an honorable member of society  HinderedBy  [GEN]	PersonX is a criminal
PersonX thinks it's necessary  xNeed  [GEN]	to have some ideas
PersonX rides the cable car  xEffect  [GEN]	has a ride
PersonX wants to end a discussion  xNeed  [GEN]	to be able to talk to someone
PersonX becomes aware of PersonY's good fortune  HinderedBy  [GEN]	PersonX doesn't know how to be optimistic
PersonX accepts a drink  xIntent  [GEN]	to enjoy his new life
PersonX gives back the keys  xNeed  [GEN]	to be able to give back the keys
PersonX drives like a madman  xAttr  [GEN]	crazy
PersonX listens to Grandma  HinderedBy  [GEN]	PersonX can't hear Grandma
PersonX speaks to his friends  xEffect  [GEN]	gets more friends
PersonX has to work the night shift  HinderedBy  [GEN]	PersonX can't find the shift
PersonX tries out a new boat  HinderedBy  [GEN]	PersonX can't afford it
PersonX prepares to get out of the tub  xNeed  [GEN]	to be in the tub
PersonX delivers the eulogy  xAttr  [GEN]	thoughtful
PersonX doesn't like what happened  xWant  [GEN]	to be angry
PersonX has to listen to nonsense  xEffect  [GEN]	becomes angry
PersonX understands his intention  HinderedBy  [GEN]	PersonX is afraid to learn
PersonX gets tickets to the concert  HinderedBy  [GEN]	PersonX is too busy to go down the road
PersonX can do this  xEffect  [GEN]	is able to do it again
PersonX has been cheating on PersonY  xReact  [GEN]	guilty
PersonX ogles at PersonY  xIntent  [GEN]	to be with PersonY
PersonX asks for PersonY's car keys  xAttr  [GEN]	kind
PersonX understands the target  xNeed  [GEN]	to be able to read the target list
PersonX plots to bomb the White House  xAttr  [GEN]	aggressive
PersonX is very upset with PersonY  xReact  [GEN]	angry
PersonX admires her parents’ garden  xEffect  [GEN]	is happy
PersonX mends a broken relationship  xEffect  [GEN]	is happy
PersonX watches a cartoon  HinderedBy  [GEN]	PersonX is too afraid to watch
PersonX stands next to PersonY at the market  xEffect  [GEN]	likes PersonY
PersonX uses super glue on PersonY  xAttr  [GEN]	clever
PersonX studies about birds  xEffect  [GEN]	learns about birds
PersonX immediately returned the favor  xReact  [GEN]	relieved
PersonX gets a new perspective  xEffect  [GEN]	becomes a better person
PersonX realizes that PersonY is his son  xNeed  [GEN]	to have seen PersonY's son
PersonX throws a baseball around  xWant  [GEN]	to throw a ball
PersonX takes on the PersonY case  xEffect  [GEN]	is praised by PersonY
PersonX adopts PersonY’s interests  xWant  [GEN]	to be like PersonY
PersonX knows that PersonY is thinking about PersonZ  xReact  [GEN]	worried
PersonX tries to be moral  HinderedBy  [GEN]	PersonX is a person who thinks all moral principles are stupid
PersonX holds PersonY's baby  xIntent  [GEN]	to comfort PersonY
PersonX invites PersonY to go somewhere  HinderedBy  [GEN]	PersonX can't find the ticket
PersonX starts to sell water pipes  xReact  [GEN]	confident
PersonX looks left and right  xAttr  [GEN]	a fast runner
PersonX went to the car dealer  xEffect  [GEN]	bought a car
PersonX talks to one of the players  xIntent  [GEN]	to be accepted
PersonX stays in school  xNeed  [GEN]	to graduate
PersonX is about to run out of food  xAttr  [GEN]	impatient
PersonX takes a diploma  xEffect  [GEN]	has a degree
PersonX holds PersonY's baby  xReact  [GEN]	comforted
PersonX watches a video of PersonY  xReact  [GEN]	surprised
PersonX moves to China  xReact  [GEN]	relieved
PersonX and PersonY are old friends  xNeed  [GEN]	to have a good relationship with PersonY
PersonX has to work the night shift  xIntent  [GEN]	to be self sufficient
PersonX goes hunting with PersonY  xAttr  [GEN]	adventurous
PersonX has much money  xEffect  [GEN]	has a good day
PersonX understands his intention  xAttr  [GEN]	intelligent
PersonX meets a famous person  xAttr  [GEN]	smart
PersonX opens a firefighting school  xReact  [GEN]	proud
PersonX scores a hit  xAttr  [GEN]	a good hitter
PersonX works at a hotel  xNeed  [GEN]	to be working at a hotel
PersonX likes to scare people  xIntent  [GEN]	to scare people
PersonX takes on the PersonY case  xAttr  [GEN]	strong
PersonX has never liked the rain  xIntent  [GEN]	to be on a good diet
PersonX carries a sign  HinderedBy  [GEN]	PersonX can't see the sign
PersonX is crafty  xIntent  [GEN]	to be able to make art
PersonX has an excellent time  xReact  [GEN]	happy
PersonX accidentally purchases an impossibly expensive object  xWant  [GEN]	to save the money
PersonX considers the offer  xReact  [GEN]	happy
PersonX speaks about herself  xReact  [GEN]	ashamed
PersonX is almost at the edge  xNeed  [GEN]	to be mad
PersonX eats at a restaurant  xIntent  [GEN]	to have time to eat
PersonX is somewhat indifferent to PersonY  xIntent  [GEN]	to be like PersonY
PersonX drops everything to do this  HinderedBy  [GEN]	PersonX is afraid to drop anything
PersonX's ankle hurts  xWant  [GEN]	to go to the doctor
PersonX lets PersonY change  HinderedBy  [GEN]	PersonX is not allowed to let PersonY change
PersonX dreams of war  xAttr  [GEN]	scared
PersonX sees it in PersonY’s palm  xReact  [GEN]	curious
PersonX adopts PersonY’s interests  xNeed  [GEN]	to want to see PersonY
PersonX attempts to impress PersonY  HinderedBy  [GEN]	PersonX can't find the strength to do it
PersonX has the same idea as PersonY  xIntent  [GEN]	to be more like PersonY
PersonX becomes calm  xNeed  [GEN]	to be in a mood to calm down
PersonX dresses up for her old college buddies  xEffect  [GEN]	is a celebrity
PersonX learns to live with her misfortune  xEffect  [GEN]	is happy
PersonX buys PersonY a plant  xReact  [GEN]	happy
PersonX murders his neighbor  xNeed  [GEN]	to have revenge on his mind
PersonX receives a necklace  xWant  [GEN]	to wear the necklace
PersonX seems to hear PersonY  xEffect  [GEN]	is irritated
PersonX does a good job on the project  HinderedBy  [GEN]	PersonX is too busy to do a good job
PersonX looks over a list  xIntent  [GEN]	to read a list
PersonX looks through a hole  xWant  [GEN]	to find a way to get out
PersonX gets a favour  xAttr  [GEN]	kind
PersonX uses PersonY’s tools  xIntent  [GEN]	to be able to solve problems
PersonX goes to high school  xEffect  [GEN]	gets a good grade
PersonX and PersonY gossip  xAttr  [GEN]	gossipy
PersonX does a good job on the project  xAttr  [GEN]	efficient
PersonX is the gateway  xReact  [GEN]	motivated
PersonX encourages PersonY to be  xReact  [GEN]	responsible
PersonX mashes her peter  xIntent  [GEN]	to get rid of the muck
PersonX moves to China  xNeed  [GEN]	to have a Chinese heritage
PersonX can't deal with the pain  xWant  [GEN]	to calm down
PersonX hears it all  xAttr  [GEN]	intelligent
PersonX is tamed  xEffect  [GEN]	feels better
PersonX works out at the gym  xWant  [GEN]	to play football
PersonX walks through the mall  xWant  [GEN]	to go home
PersonX has been considered PersonY's best friend  xWant  [GEN]	to hang with PersonY
PersonX sees PersonY’s future  xAttr  [GEN]	insightful
PersonX took the car  HinderedBy  [GEN]	PersonX is afraid of running
PersonX speaks about herself  xWant  [GEN]	to speak about herself
PersonX stops to look back  xReact  [GEN]	happy
PersonX demands that PersonY quits eating  xIntent  [GEN]	to be free of the pressures of food
PersonX finds something to drink  HinderedBy  [GEN]	PersonX is afraid to drink
PersonX remembers to reset his email password  HinderedBy  [GEN]	PersonX is too lazy to do it
PersonX lives up to PersonY's expectations  xReact  [GEN]	valued
PersonX makes shoes  xReact  [GEN]	accomplished
PersonX persuades PersonY to act  xIntent  [GEN]	to convince PersonY to do it
PersonX works out at the gym  xReact  [GEN]	fit
PersonX remembers his roots  xEffect  [GEN]	becomes a better person
PersonX purchases it  xWant  [GEN]	to buy more
PersonX borrows a book  xEffect  [GEN]	reads a book
PersonX watches the flowers die  xAttr  [GEN]	sad
PersonX travels without a suitcase  xEffect  [GEN]	is found unattractive
PersonX engages in horseplay  xNeed  [GEN]	to be in the mood to play horse
PersonX and PersonY see the army  HinderedBy  [GEN]	PersonX is in jail
PersonX offers to buy PersonY a coffee  HinderedBy  [GEN]	PersonX can't afford coffee
PersonX talks to one of the players  xReact  [GEN]	happy
PersonX sings along to songs  HinderedBy  [GEN]	PersonX can't sing
PersonX seduces PersonY's wife  xWant  [GEN]	to get PersonY's attention
PersonX finds a solution  xReact  [GEN]	delighted
PersonX repents of the crime  HinderedBy  [GEN]	PersonX doesn't want to tell anyone
PersonX becomes calm  xAttr  [GEN]	a peacemaker
PersonX asks to join PersonY's group  xReact  [GEN]	in control
PersonX can't stop coughing  xAttr  [GEN]	a sore stent
PersonX confronts PersonY over who should win the competition  xEffect  [GEN]	is the winner
PersonX hates roses  xWant  [GEN]	to get rid of the roses
PersonX can't help telling  xIntent  [GEN]	to tell the truth
PersonX has nothing to do  HinderedBy  [GEN]	PersonX has everything to do
PersonX scores a hit  xIntent  [GEN]	to be successful
PersonX wants to keep PersonY's secret  xNeed  [GEN]	to want to keep PersonY's secret
PersonX wants to give up smoking  xAttr  [GEN]	courageous
PersonX and PersonY stop doing what they're doing  xIntent  [GEN]	to help with a crisis
PersonX sings a song in public  HinderedBy  [GEN]	PersonX is too shy to sing
PersonX and PersonY have a family  xIntent  [GEN]	to have family with PersonY
PersonX visits the elderly  xIntent  [GEN]	to be with people
PersonX causes something  xAttr  [GEN]	reckless
PersonX gets a pat on the head from her family  xReact  [GEN]	respected
PersonX returns to the restaurant  xNeed  [GEN]	to leave his job
PersonX has the same idea as PersonY  xReact  [GEN]	in control
PersonX is a competent person  xAttr  [GEN]	intelligent
PersonX fails to order the tires  xAttr  [GEN]	irresponsible
PersonX chooses a great place to visit  xIntent  [GEN]	to be there for his family
PersonX lets PersonY know about their feelings  xIntent  [GEN]	to help PersonY
PersonX decides to quit smoking  xIntent  [GEN]	to have a healthy lifestyle
PersonX is growing too tall  xReact  [GEN]	confident
PersonX lands in the hospital  xReact  [GEN]	guilty
PersonX saves the doctor  xNeed  [GEN]	to have a chance to help
PersonX finds a man crying in his room  xIntent  [GEN]	to find a new room
"PersonX says, ""Hello, stranger.""  xWant  [GEN]"	to talk to the stranger
PersonX is a little disconcerted  xReact  [GEN]	annoyed
PersonX walks out of class  xEffect  [GEN]	is scolded by his teacher
PersonX admires her parents’ garden  xWant  [GEN]	to keep the garden
"PersonX has ""a friend""  xIntent  [GEN]"	to be a team player
PersonX has PersonY kidnapped  xReact  [GEN]	enraged
PersonX arranges to meet PersonY at the shop  xIntent  [GEN]	to get to know PersonY better
PersonX experiences uncertainty  HinderedBy  [GEN]	PersonX doesn't need to have a fear of anything
PersonX asks PersonY to help out  HinderedBy  [GEN]	PersonX doesn't want PersonY to do it
PersonX announces divorce  xIntent  [GEN]	to make sure that his marriage is a success
PersonX knows who he is  xEffect  [GEN]	’s life is better
PersonX helps PersonY in a bind  xIntent  [GEN]	to help PersonY
PersonX wants to meet  xEffect  [GEN]	meets with a person
PersonX doesn't like living in PersonX's dorm  xReact  [GEN]	upset
PersonX passes the test  xNeed  [GEN]	to pass the test
PersonX and PersonY watch the swans in flight  xIntent  [GEN]	to see the birds
PersonX learns a new job  xReact  [GEN]	happy
PersonX befriends a baby  xEffect  [GEN]	feels happy
PersonX takes the contract  xReact  [GEN]	happy
PersonX shares his opinion  xReact  [GEN]	inspired
PersonX meets a person in church  xAttr  [GEN]	outgoing
PersonX does a good job on the project  xIntent  [GEN]	to be a good employee
PersonX follows on his bike  xAttr  [GEN]	independent
PersonX makes shoes  xIntent  [GEN]	to have a different way to work
PersonX went horse riding  xNeed  [GEN]	to have been a horse owner
PersonX gets PersonY some water  xEffect  [GEN]	is thanked by PersonY
PersonX has a fight with his dad  xAttr  [GEN]	strong
PersonX is practicing  xAttr  [GEN]	smart
PersonX raves at the club  xEffect  [GEN]	is happy at the club
PersonX begs him to stop  xEffect  [GEN]	is forced to stop
PersonX visits a sick friend  xWant  [GEN]	to see his friend
PersonX mashes her peter  HinderedBy  [GEN]	PersonX is too shy to muss it
PersonX understands the target  HinderedBy  [GEN]	PersonX is unsure of the target
PersonX welcomes PersonY into his home  xNeed  [GEN]	to be able to accept PersonY into his home
PersonX is really working  xNeed  [GEN]	to do the work
PersonX arranges for transportation  HinderedBy  [GEN]	PersonX is too tired to arrive
PersonX enjoys sleeping in her bed  xEffect  [GEN]	has a good night’s sleep
PersonX refuses to use intoxicants  xReact  [GEN]	upset
PersonX is trying to study  xWant  [GEN]	to study more
PersonX decided to go to war  xIntent  [GEN]	to start a new war
PersonX spills it  xAttr  [GEN]	irresponsible
PersonX finds a man crying in his room  xWant  [GEN]	to see the person
PersonX feels torn  xReact  [GEN]	upset
PersonX works as a sous-chef  xIntent  [GEN]	to be a good sous chef
PersonX shows how PersonY can improve  xEffect  [GEN]	is thanked by PersonY
PersonX studies about birds  HinderedBy  [GEN]	PersonX can't find any birds
PersonX chooses not to blame  xReact  [GEN]	safe
PersonX makes a fuss about PersonY  xReact  [GEN]	irritated
PersonX has a picnic with his family  xIntent  [GEN]	to enjoy the food
PersonX gets interviewed by the media  HinderedBy  [GEN]	PersonX is not invited to the interview
PersonX objects to PersonY’s rudeness  xReact  [GEN]	angry
PersonX has been tortured  xWant  [GEN]	to get well
PersonX has moved on to PersonY  xWant  [GEN]	to be PersonY' friend
PersonX assembles a hat  xReact  [GEN]	proud
PersonX eats lots of candy  HinderedBy  [GEN]	PersonX is afraid of food
PersonX travels without a suitcase  xIntent  [GEN]	to be independent
PersonX fails to order the tires  xEffect  [GEN]	gets a ticket
PersonX helps PersonY in a bind  HinderedBy  [GEN]	PersonX can't find the right key to help PersonY
PersonX lies to the camera  HinderedBy  [GEN]	PersonX can't lie to the camera
PersonX is committed to political or professional goals  xAttr  [GEN]	ambitious
PersonX makes a model airplane  xWant  [GEN]	to have his own personal plane
PersonX waits for hours in a parking lot  xReact  [GEN]	frustrated
PersonX is easily flattered  xReact  [GEN]	upset
PersonX's hair is mussed  xEffect  [GEN]	is now bald
PersonX gives PersonY a list of reasons  xEffect  [GEN]	gets PersonY to feel better
PersonX is about to marry PersonY  xReact  [GEN]	hopeful
PersonX comes to an understanding  xWant  [GEN]	to be able to help others
PersonX is a regular person  xAttr  [GEN]	popular
PersonX struggles with life’s problems  xAttr  [GEN]	un-selfish
PersonX is made to work hard by PersonY  xNeed  [GEN]	to be fired
PersonX's parents divorce  xEffect  [GEN]	is single
PersonX is writing a research paper  xNeed  [GEN]	to have a paper for the paper
PersonX is trying to study  xAttr  [GEN]	intelligent
PersonX claims PersonY is wasting his time  xWant  [GEN]	to show PersonY that his time is not wasted.
PersonX sends PersonY a get-well card  xEffect  [GEN]	gets PersonY a note
PersonX mends a broken relationship  xReact  [GEN]	happy
PersonX reads a recipe  xAttr  [GEN]	clever
PersonX keeps on his clothes  xIntent  [GEN]	to be tidy
PersonX sees a movie with friends  xIntent  [GEN]	to see a movie
PersonX spends a lot of time on  xNeed  [GEN]	to be good at something
PersonX is the best person for the job  xNeed  [GEN]	to be an important person
PersonX proposes her theory  xNeed  [GEN]	to have an idea
PersonX seduces PersonY's wife  xReact  [GEN]	confident
PersonX is relieved of his duties  xAttr  [GEN]	responsible
PersonX asks PersonY to introduce PersonZ  xReact  [GEN]	interested
PersonX has much money  xReact  [GEN]	rich
PersonX gives an object to PersonY  xIntent  [GEN]	to help PersonY
PersonX smiles through it all  HinderedBy  [GEN]	PersonX is nervous
PersonX plans PersonY's wedding  xNeed  [GEN]	to have a plan
PersonX accepts the challenge  xWant  [GEN]	to succeed
PersonX saves the doctor  xWant  [GEN]	to save people
PersonX sees a movie with friends  xEffect  [GEN]	enjoys the movie
PersonX injures a passerby  xEffect  [GEN]	is in trouble
PersonX announces PersonY as their successor  xWant  [GEN]	to be the boss
PersonX is prepared for an important exam  xReact  [GEN]	energized
PersonX wishes for a vacation  xIntent  [GEN]	to have a vacation
PersonX tries to prove PersonY is right  xReact  [GEN]	confident
PersonX flies out the door  xNeed  [GEN]	to have the power to carry out the journey
PersonX announces divorce  xWant  [GEN]	to go home
PersonX brings PersonY his paycheck  xAttr  [GEN]	generous
PersonX ends the epidemic  xAttr  [GEN]	a hero
PersonX accepts the challenge  xIntent  [GEN]	to prove himself
PersonX gets a tooth pulled  xEffect  [GEN]	is well
PersonX makes a trip to town  xEffect  [GEN]	is happy to see friends
PersonX deserves PersonY’s admiration  xReact  [GEN]	appreciated
PersonX and PersonY paint the wall  xIntent  [GEN]	to decorate the house
PersonX deserves PersonY’s admiration  xEffect  [GEN]	is accepted by PersonY
PersonX looks surprised  xReact  [GEN]	surprised
PersonX goes away for a few days  xWant  [GEN]	to return
PersonX gets over her anger  xEffect  [GEN]	is pleased
PersonX hears about this story  xAttr  [GEN]	interested
PersonX rushes to PersonY's office  xReact  [GEN]	worried
PersonX spends time with family  xReact  [GEN]	cared for
PersonX's parents divorce  xReact  [GEN]	angry
PersonX attends PersonY's lecture  xAttr  [GEN]	helpful
PersonX and PersonY share an experience  xWant  [GEN]	to share a friend's experience
PersonX does a good job on the project  xEffect  [GEN]	is praised by her supervisor
PersonX met PersonY on vacation  xWant  [GEN]	to talk to PersonY
PersonX carries a sign  xReact  [GEN]	responsible
PersonX catches a deer  xAttr  [GEN]	responsible
PersonX wins a grand prize  xWant  [GEN]	to celebrate
PersonX learns to live with her misfortune  xReact  [GEN]	sad
PersonX sings along to songs  xIntent  [GEN]	to like a song
PersonX took the car  xEffect  [GEN]	is in the car
PersonX murders his neighbor  xIntent  [GEN]	to punish his neighbor
PersonX organizes others to work  xWant  [GEN]	to be a leader
PersonX decides to pursue a degree  xWant  [GEN]	to learn more
PersonX creates a circle  xIntent  [GEN]	to create a new circle
PersonX admits to doing something  xIntent  [GEN]	to be honest
PersonX starts to love PersonY  xWant  [GEN]	to get to know PersonY better
PersonX went horse riding  xWant  [GEN]	to buy a new horse
PersonX tells PersonY that he still loves her  xNeed  [GEN]	to be happy about PersonY
PersonX gets accepted to a college  xWant  [GEN]	to go to college
PersonX has a picnic with his family  xWant  [GEN]	to spend time with his family
PersonX has been tortured  xReact  [GEN]	confused
PersonX gets tickets to the concert  xWant  [GEN]	to attend the concert
PersonX likes to perform  xEffect  [GEN]	gets better at music
PersonX talks to you  xAttr  [GEN]	friendly
PersonX gets tickets to the concert  xReact  [GEN]	excited
PersonX freezes in the water  xReact  [GEN]	frustrated
PersonX begins to love PersonY  xAttr  [GEN]	passionate
PersonX starts to sell water pipes  xAttr  [GEN]	smart
PersonX offers a hand of friendship  HinderedBy  [GEN]	PersonX doesn't want to be friends
PersonX does not take shelter  xReact  [GEN]	afraid
PersonX starts a fight with PersonY  xWant  [GEN]	to stop fighting
PersonX uses contraception  xIntent  [GEN]	to be sexually satisfied
PersonX buys a phone for PersonY  xEffect  [GEN]	is happy
PersonX moves to Minnesota  HinderedBy  [GEN]	PersonX is in the hospital
PersonX spends time with family  HinderedBy  [GEN]	PersonX can't get any friends
PersonX considers what’s expected of her  xReact  [GEN]	anxious
PersonX visits the dentist  xReact  [GEN]	relieved
PersonX is reasonable on PersonY's asking  xWant  [GEN]	to be normal
PersonX accepts a loan  xNeed  [GEN]	to be able to borrow money
PersonX adds a new chapter to his book  xNeed  [GEN]	to be in the mood for it
PersonX has an offer to tour China  xReact  [GEN]	excited
PersonX runs out of paint  xEffect  [GEN]	is sick
PersonX decided to go to war  xReact  [GEN]	powerful
PersonX announces PersonY as their successor  HinderedBy  [GEN]	PersonX is too busy to discuss the job
PersonX listens to Grandma  xIntent  [GEN]	to be able to be with Grandma
PersonX chooses to work as a soccer coach  xReact  [GEN]	confident
PersonX lets it slide  xReact  [GEN]	disappointed
PersonX bathes a child  HinderedBy  [GEN]	PersonX doesn't know how to wash a child
PersonX looks through a magnifying glass  xIntent  [GEN]	to see more of the world
PersonX is sure it's a good idea  HinderedBy  [GEN]	PersonX doesn't know what the idea is
PersonX accepts the challenge  HinderedBy  [GEN]	PersonX is not allowed to make the decision
PersonX has a fight with his dad  xIntent  [GEN]	to stop his dad
PersonX tells PersonY to trust her  xEffect  [GEN]	is thanked by PersonY
PersonX is considered attractive  xAttr  [GEN]	attractive
PersonX adds a new chapter to his book  xEffect  [GEN]	is congratulated by his friends
PersonX reads a handwritten note  xWant  [GEN]	to read a more articulate note
PersonX likes to perform  xAttr  [GEN]	talented
PersonX starts a fight with PersonY  xReact  [GEN]	frustrated
PersonX wins a prize  HinderedBy  [GEN]	PersonX can't find the money to pay for the prize
PersonX and PersonY watch the swans in flight  HinderedBy  [GEN]	PersonX is allergic to birds
PersonX asks PersonY to introduce PersonZ  xEffect  [GEN]	gets to know PersonY
PersonX travels without a suitcase  xAttr  [GEN]	careless
PersonX does a dangerous stunt  xNeed  [GEN]	to be motivated
PersonX chooses to go back in time  xWant  [GEN]	to have a better future
PersonX admires the scenery  HinderedBy  [GEN]	PersonX is blind
PersonX leads PersonY up the stairs  xIntent  [GEN]	PersonY to be able to climb
PersonX drops his valuables  xReact  [GEN]	sad
PersonX drives the car home  xNeed  [GEN]	to have a license
PersonX gets a pat on the head from her family  xWant  [GEN]	to get even
PersonX chooses to forget  xAttr  [GEN]	forgetful
PersonX murders his neighbor  HinderedBy  [GEN]	PersonX is not an evil person
