PersonX goes to high school  xEffect  [GEN]	gets a good grade	
PersonX and PersonY gossip  xAttr  [GEN]	gossipy	
PersonX does a good job on the project  xAttr  [GEN]	efficient	
PersonX is the gateway  xReact  [GEN]	motivated	
PersonX encourages PersonY to be  xReact  [GEN]	responsible	
PersonX mashes her peter  xIntent  [GEN]	to get rid of the muck	
PersonX moves to China  xNeed  [GEN]	to have a Chinese heritage	
PersonX can't deal with the pain  xWant  [GEN]	to calm down	
PersonX hears it all  xAttr  [GEN]	intelligent	
PersonX is tamed  xEffect  [GEN]	feels better	
PersonX works out at the gym  xWant  [GEN]	to play football	
PersonX walks through the mall  xWant  [GEN]	to go home	
PersonX has been considered PersonY's best friend  xWant  [GEN]	to hang with PersonY	
PersonX sees PersonY's future  xAttr  [GEN]	insightful	
PersonX took the car  HinderedBy  [GEN]	PersonX is afraid of running	
PersonX speaks about herself  xWant  [GEN]	to speak about herself	
PersonX stops to look back  xReact  [GEN]	happy	
PersonX demands that PersonY quits eating  xIntent  [GEN]	to be free of the pressures of food	
PersonX finds something to drink  HinderedBy  [GEN]	PersonX is afraid to drink	
PersonX remembers to reset his email password  HinderedBy  [GEN]	PersonX is too lazy to do it	
PersonX lives up to PersonY's expectations  xReact  [GEN]	valued	
PersonX makes shoes  xReact  [GEN]	accomplished	
PersonX persuades PersonY to act  xIntent  [GEN]	to convince PersonY to do it	
PersonX works out at the gym  xReact  [GEN]	fit	
PersonX remembers his roots  xEffect  [GEN]	becomes a better person	
PersonX purchases it  xWant  [GEN]	to buy more	
PersonX borrows a book  xEffect  [GEN]	reads a book	
PersonX watches the flowers die  xAttr  [GEN]	sad	
PersonX travels without a suitcase  xEffect  [GEN]	is found unattractive	
PersonX engages in horseplay  xNeed  [GEN]	to be in the mood to play horse	
PersonX and PersonY see the army  HinderedBy  [GEN]	PersonX is in jail	
PersonX offers to buy PersonY a coffee  HinderedBy  [GEN]	PersonX can't afford coffee	
PersonX talks to one of the players  xReact  [GEN]	happy	
PersonX sings along to songs  HinderedBy  [GEN]	PersonX can't sing	
PersonX seduces PersonY's wife  xWant  [GEN]	to get PersonY's attention	
PersonX finds a solution  xReact  [GEN]	delighted	
PersonX repents of the crime  HinderedBy  [GEN]	PersonX doesn't want to tell anyone	
PersonX becomes calm  xAttr  [GEN]	a peacemaker	
PersonX asks to join PersonY's group  xReact  [GEN]	in control	
PersonX can't stop coughing  xAttr  [GEN]	a sore stent	
PersonX confronts PersonY over who should win the competition  xEffect  [GEN]	is the winner	
PersonX hates roses  xWant  [GEN]	to get rid of the roses	
PersonX can't help telling  xIntent  [GEN]	to tell the truth	
PersonX has nothing to do  HinderedBy  [GEN]	PersonX has everything to do	
PersonX scores a hit  xIntent  [GEN]	to be successful	
PersonX wants to keep PersonY's secret  xNeed  [GEN]	to want to keep PersonY's secret	
PersonX wants to give up smoking  xAttr  [GEN]	courageous	
PersonX and PersonY stop doing what they're doing  xIntent  [GEN]	to help with a crisis	
PersonX sings a song in public  HinderedBy  [GEN]	PersonX is too shy to sing	
PersonX and PersonY have a family  xIntent  [GEN]	to have family with PersonY	
PersonX visits the elderly  xIntent  [GEN]	to be with people	
PersonX causes something  xAttr  [GEN]	reckless	
PersonX gets a pat on the head from her family  xReact  [GEN]	respected	
PersonX returns to the restaurant  xNeed  [GEN]	to leave his job	
PersonX has the same idea as PersonY  xReact  [GEN]	in control	
PersonX is a competent person  xAttr  [GEN]	intelligent	
PersonX fails to order the tires  xAttr  [GEN]	irresponsible	
PersonX chooses a great place to visit  xIntent  [GEN]	to be there for his family	
PersonX lets PersonY know about their feelings  xIntent  [GEN]	to help PersonY	
PersonX decides to quit smoking  xIntent  [GEN]	to have a healthy lifestyle	
PersonX is growing too tall  xReact  [GEN]	confident	
PersonX lands in the hospital  xReact  [GEN]	guilty	
PersonX saves the doctor  xNeed  [GEN]	to have a chance to help	
PersonX finds a man crying in his room  xIntent  [GEN]	to find a new room	
"PersonX says, ""Hello, stranger.""  xWant  [GEN]"	to talk to the stranger	
PersonX is a little disconcerted  xReact  [GEN]	annoyed	
PersonX walks out of class  xEffect  [GEN]	is scolded by his teacher	
PersonX admires her parents' garden  xWant  [GEN]	to keep the garden	
"PersonX has ""a friend""  xIntent  [GEN]"	to be a team player	
PersonX has PersonY kidnapped  xReact  [GEN]	enraged	
PersonX arranges to meet PersonY at the shop  xIntent  [GEN]	to get to know PersonY better	
PersonX experiences uncertainty  HinderedBy  [GEN]	PersonX doesn't need to have a fear of anything	
PersonX asks PersonY to help out  HinderedBy  [GEN]	PersonX doesn't want PersonY to do it	
PersonX announces divorce  xIntent  [GEN]	to make sure that his marriage is a success	
PersonX knows who he is  xEffect  [GEN]	's life is better	
PersonX helps PersonY in a bind  xIntent  [GEN]	to help PersonY	
PersonX wants to meet  xEffect  [GEN]	meets with a person	
PersonX doesn't like living in PersonX's dorm  xReact  [GEN]	upset	
PersonX passes the test  xNeed  [GEN]	to pass the test	
PersonX and PersonY watch the swans in flight  xIntent  [GEN]	to see the birds	
PersonX learns a new job  xReact  [GEN]	happy	
PersonX befriends a baby  xEffect  [GEN]	feels happy	
PersonX takes the contract  xReact  [GEN]	happy	
PersonX shares his opinion  xReact  [GEN]	inspired	
PersonX meets a person in church  xAttr  [GEN]	outgoing	
PersonX does a good job on the project  xIntent  [GEN]	to be a good employee	
PersonX follows on his bike  xAttr  [GEN]	independent	
PersonX makes shoes  xIntent  [GEN]	to have a different way to work	
PersonX went horse riding  xNeed  [GEN]	to have been a horse owner	
PersonX gets PersonY some water  xEffect  [GEN]	is thanked by PersonY	
PersonX has a fight with his dad  xAttr  [GEN]	strong	
PersonX is practicing  xAttr  [GEN]	smart	
PersonX raves at the club  xEffect  [GEN]	is happy at the club	
PersonX begs him to stop  xEffect  [GEN]	is forced to stop	
PersonX visits a sick friend  xWant  [GEN]	to see his friend	
PersonX mashes her peter  HinderedBy  [GEN]	PersonX is too shy to muss it	
PersonX understands the target  HinderedBy  [GEN]	PersonX is unsure of the target	
PersonX welcomes PersonY into his home  xNeed  [GEN]	to be able to accept PersonY into his home	
PersonX is really working  xNeed  [GEN]	to do the work	
PersonX arranges for transportation  HinderedBy  [GEN]	PersonX is too tired to arrive	
PersonX enjoys sleeping in her bed  xEffect  [GEN]	has a good night's sleep	
PersonX refuses to use intoxicants  xReact  [GEN]	upset	
PersonX is trying to study  xWant  [GEN]	to study more	
PersonX decided to go to war  xIntent  [GEN]	to start a new war	
PersonX spills it  xAttr  [GEN]	irresponsible	
PersonX finds a man crying in his room  xWant  [GEN]	to see the person	
PersonX feels torn  xReact  [GEN]	upset	
PersonX works as a sous-chef  xIntent  [GEN]	to be a good sous chef	
PersonX shows how PersonY can improve  xEffect  [GEN]	is thanked by PersonY	
PersonX studies about birds  HinderedBy  [GEN]	PersonX can't find any birds	
PersonX chooses not to blame  xReact  [GEN]	safe	
PersonX makes a fuss about PersonY  xReact  [GEN]	irritated	
PersonX has a picnic with his family  xIntent  [GEN]	to enjoy the food	
PersonX gets interviewed by the media  HinderedBy  [GEN]	PersonX is not invited to the interview	
PersonX objects to PersonY's rudeness  xReact  [GEN]	angry	
PersonX has been tortured  xWant  [GEN]	to get well	
PersonX has moved on to PersonY  xWant  [GEN]	to be PersonY' friend	
PersonX assembles a hat  xReact  [GEN]	proud	
PersonX eats lots of candy  HinderedBy  [GEN]	PersonX is afraid of food	
PersonX travels without a suitcase  xIntent  [GEN]	to be independent	
PersonX fails to order the tires  xEffect  [GEN]	gets a ticket	
PersonX helps PersonY in a bind  HinderedBy  [GEN]	PersonX can't find the right key to help PersonY	
PersonX lies to the camera  HinderedBy  [GEN]	PersonX can't lie to the camera	
PersonX is committed to political or professional goals  xAttr  [GEN]	ambitious	
PersonX makes a model airplane  xWant  [GEN]	to have his own personal plane	
PersonX waits for hours in a parking lot  xReact  [GEN]	frustrated	
PersonX is easily flattered  xReact  [GEN]	upset	
PersonX's hair is mussed  xEffect  [GEN]	is now bald	
PersonX gives PersonY a list of reasons  xEffect  [GEN]	gets PersonY to feel better	
PersonX is about to marry PersonY  xReact  [GEN]	hopeful	
PersonX comes to an understanding  xWant  [GEN]	to be able to help others	
PersonX is a regular person  xAttr  [GEN]	popular	
PersonX struggles with life's problems  xAttr  [GEN]	un-selfish	
PersonX is made to work hard by PersonY  xNeed  [GEN]	to be fired	
PersonX's parents divorce  xEffect  [GEN]	is single	
PersonX is writing a research paper  xNeed  [GEN]	to have a paper for the paper	
PersonX is trying to study  xAttr  [GEN]	intelligent	
PersonX claims PersonY is wasting his time  xWant  [GEN]	to show PersonY that his time is not wasted.	
PersonX sends PersonY a get-well card  xEffect  [GEN]	gets PersonY a note	
PersonX mends a broken relationship  xReact  [GEN]	happy	
PersonX reads a recipe  xAttr  [GEN]	clever	
PersonX keeps on his clothes  xIntent  [GEN]	to be tidy	
PersonX sees a movie with friends  xIntent  [GEN]	to see a movie	
PersonX spends a lot of time on  xNeed  [GEN]	to be good at something	
PersonX is the best person for the job  xNeed  [GEN]	to be an important person	
PersonX proposes her theory  xNeed  [GEN]	to have an idea	
PersonX seduces PersonY's wife  xReact  [GEN]	confident	
PersonX is relieved of his duties  xAttr  [GEN]	responsible	
PersonX asks PersonY to introduce PersonZ  xReact  [GEN]	interested	
PersonX has much money  xReact  [GEN]	rich	
PersonX gives an object to PersonY  xIntent  [GEN]	to help PersonY	
PersonX smiles through it all  HinderedBy  [GEN]	PersonX is nervous	
PersonX plans PersonY's wedding  xNeed  [GEN]	to have a plan	
PersonX accepts the challenge  xWant  [GEN]	to succeed	
PersonX saves the doctor  xWant  [GEN]	to save people	
PersonX sees a movie with friends  xEffect  [GEN]	enjoys the movie	
PersonX injures a passerby  xEffect  [GEN]	is in trouble	
PersonX announces PersonY as their successor  xWant  [GEN]	to be the boss	
PersonX is prepared for an important exam  xReact  [GEN]	energized	
PersonX wishes for a vacation  xIntent  [GEN]	to have a vacation	
PersonX tries to prove PersonY is right  xReact  [GEN]	confident	
PersonX flies out the door  xNeed  [GEN]	to have the power to carry out the journey	
PersonX announces divorce  xWant  [GEN]	to go home	
PersonX brings PersonY his paycheck  xAttr  [GEN]	generous	
PersonX ends the epidemic  xAttr  [GEN]	a hero	
PersonX accepts the challenge  xIntent  [GEN]	to prove himself	
PersonX gets a tooth pulled  xEffect  [GEN]	is well	
PersonX makes a trip to town  xEffect  [GEN]	is happy to see friends	
PersonX deserves PersonY's admiration  xReact  [GEN]	appreciated	
PersonX and PersonY paint the wall  xIntent  [GEN]	to decorate the house	
PersonX deserves PersonY's admiration  xEffect  [GEN]	is accepted by PersonY	
PersonX looks surprised  xReact  [GEN]	surprised	
PersonX goes away for a few days  xWant  [GEN]	to return	
PersonX gets over her anger  xEffect  [GEN]	is pleased	
PersonX hears about this story  xAttr  [GEN]	interested	
PersonX rushes to PersonY's office  xReact  [GEN]	worried	
PersonX spends time with family  xReact  [GEN]	cared for	
PersonX's parents divorce  xReact  [GEN]	angry	
PersonX attends PersonY's lecture  xAttr  [GEN]	helpful	
PersonX and PersonY share an experience  xWant  [GEN]	to share a friend's experience	
PersonX does a good job on the project  xEffect  [GEN]	is praised by her supervisor	
PersonX met PersonY on vacation  xWant  [GEN]	to talk to PersonY	
PersonX carries a sign  xReact  [GEN]	responsible	
PersonX catches a deer  xAttr  [GEN]	responsible	
PersonX wins a grand prize  xWant  [GEN]	to celebrate	
PersonX learns to live with her misfortune  xReact  [GEN]	sad	
PersonX sings along to songs  xIntent  [GEN]	to like a song	
PersonX took the car  xEffect  [GEN]	is in the car	
PersonX murders his neighbor  xIntent  [GEN]	to punish his neighbor	
PersonX organizes others to work  xWant  [GEN]	to be a leader	
PersonX decides to pursue a degree  xWant  [GEN]	to learn more	
PersonX creates a circle  xIntent  [GEN]	to create a new circle	
PersonX admits to doing something  xIntent  [GEN]	to be honest	
PersonX starts to love PersonY  xWant  [GEN]	to get to know PersonY better	
PersonX went horse riding  xWant  [GEN]	to buy a new horse	
PersonX tells PersonY that he still loves her  xNeed  [GEN]	to be happy about PersonY	
PersonX gets accepted to a college  xWant  [GEN]	to go to college	
PersonX has a picnic with his family  xWant  [GEN]	to spend time with his family	
PersonX has been tortured  xReact  [GEN]	confused	
PersonX gets tickets to the concert  xWant  [GEN]	to attend the concert	
PersonX likes to perform  xEffect  [GEN]	gets better at music	
PersonX talks to you  xAttr  [GEN]	friendly	
PersonX gets tickets to the concert  xReact  [GEN]	excited	
PersonX freezes in the water  xReact  [GEN]	frustrated	
PersonX begins to love PersonY  xAttr  [GEN]	passionate	
PersonX starts to sell water pipes  xAttr  [GEN]	smart	
PersonX offers a hand of friendship  HinderedBy  [GEN]	PersonX doesn't want to be friends	
PersonX does not take shelter  xReact  [GEN]	afraid	
PersonX starts a fight with PersonY  xWant  [GEN]	to stop fighting	
PersonX uses contraception  xIntent  [GEN]	to be sexually satisfied	
PersonX buys a phone for PersonY  xEffect  [GEN]	is happy	
PersonX moves to Minnesota  HinderedBy  [GEN]	PersonX is in the hospital	
PersonX spends time with family  HinderedBy  [GEN]	PersonX can't get any friends	
PersonX considers what's expected of her  xReact  [GEN]	anxious	
PersonX visits the dentist  xReact  [GEN]	relieved	
PersonX is reasonable on PersonY's asking  xWant  [GEN]	to be normal	
PersonX accepts a loan  xNeed  [GEN]	to be able to borrow money	
PersonX adds a new chapter to his book  xNeed  [GEN]	to be in the mood for it	
PersonX has an offer to tour China  xReact  [GEN]	excited	
PersonX runs out of paint  xEffect  [GEN]	is sick	
PersonX decided to go to war  xReact  [GEN]	powerful	
PersonX announces PersonY as their successor  HinderedBy  [GEN]	PersonX is too busy to discuss the job	
PersonX listens to Grandma  xIntent  [GEN]	to be able to be with Grandma	
PersonX chooses to work as a soccer coach  xReact  [GEN]	confident	
PersonX lets it slide  xReact  [GEN]	disappointed	
PersonX bathes a child  HinderedBy  [GEN]	PersonX doesn't know how to wash a child	
PersonX looks through a magnifying glass  xIntent  [GEN]	to see more of the world	
PersonX is sure it's a good idea  HinderedBy  [GEN]	PersonX doesn't know what the idea is	
PersonX accepts the challenge  HinderedBy  [GEN]	PersonX is not allowed to make the decision	
PersonX has a fight with his dad  xIntent  [GEN]	to stop his dad	
PersonX tells PersonY to trust her  xEffect  [GEN]	is thanked by PersonY	
PersonX is considered attractive  xAttr  [GEN]	attractive	
PersonX adds a new chapter to his book  xEffect  [GEN]	is congratulated by his friends	
PersonX reads a handwritten note  xWant  [GEN]	to read a more articulate note	
PersonX likes to perform  xAttr  [GEN]	talented	
PersonX starts a fight with PersonY  xReact  [GEN]	frustrated	
PersonX wins a prize  HinderedBy  [GEN]	PersonX can't find the money to pay for the prize	
PersonX and PersonY watch the swans in flight  HinderedBy  [GEN]	PersonX is allergic to birds	
PersonX asks PersonY to introduce PersonZ  xEffect  [GEN]	gets to know PersonY	
PersonX travels without a suitcase  xAttr  [GEN]	careless	
PersonX does a dangerous stunt  xNeed  [GEN]	to be motivated	
PersonX chooses to go back in time  xWant  [GEN]	to have a better future	
PersonX admires the scenery  HinderedBy  [GEN]	PersonX is blind	
PersonX leads PersonY up the stairs  xIntent  [GEN]	PersonY to be able to climb	
PersonX drops his valuables  xReact  [GEN]	sad	
PersonX drives the car home  xNeed  [GEN]	to have a license	
PersonX gets a pat on the head from her family  xWant  [GEN]	to get even	
PersonX chooses to forget  xAttr  [GEN]	forgetful	
PersonX murders his neighbor  HinderedBy  [GEN]	PersonX is not an evil person	
PersonX tries out a new boat  xIntent  [GEN]	to be independent	
PersonX smashes a hole in the wall  xReact  [GEN]	angry	
PersonX arrives in California  xWant  [GEN]	to go to sleep	
PersonX deserves sympathy  xEffect  [GEN]	is respected by his peers	
PersonX sees personY kissing PersonZ  xEffect  [GEN]	is angry	
PersonX just learned of PersonY's death  xWant  [GEN]	to know what PersonY did	
PersonX wins a game of cards  xIntent  [GEN]	to win	
PersonX speaks about herself  xIntent  [GEN]	to express herself	
PersonX has to work on Friday  xEffect  [GEN]	is exhausted on Friday.	
PersonX brings PersonY his paycheck  xIntent  [GEN]	to be helpful	
PersonX goes into the theater  xAttr  [GEN]	a good singer	
PersonX brings back water  xReact  [GEN]	happy	
PersonX is surprised by somebody's phone call  xEffect  [GEN]	feels irritated	
PersonX expects the unexpected  xIntent  [GEN]	to find the perfect gift for her mother	
PersonX obtains money from bank  xNeed  [GEN]	to have money	
PersonX returns from the game  xEffect  [GEN]	feels better	
PersonX receives a support from an orphanage  xWant  [GEN]	to get support from an orphanage	
PersonX wins a prize  xAttr  [GEN]	lucky	
PersonX invites PersonY to the soccer game  HinderedBy  [GEN]	PersonX is afraid to ask PersonY to join	
PersonX turns to look  xIntent  [GEN]	to see his dream come true	
PersonX runs a race  xReact  [GEN]	confident	
PersonX proposes a change of dress code  xAttr  [GEN]	ambitious	
PersonX enjoys PersonY's presence  HinderedBy  [GEN]	PersonX doesn't like PersonY	
PersonX doesn't get involved  xAttr  [GEN]	passive	
PersonX buys a boombox  HinderedBy  [GEN]	PersonX doesn't have a boombox	
PersonX researches  HinderedBy  [GEN]	PersonX is not allowed to study	
PersonX keeps on his clothes  HinderedBy  [GEN]	PersonX has a bad rash on his arm	
PersonX eats dinner with his family  xIntent  [GEN]	to have fun	
PersonX wants to be appreciated  xIntent  [GEN]	to be liked	
PersonX accepts PersonY's love  xEffect  [GEN]	marries PersonY	
PersonX rubs PersonY's back  xNeed  [GEN]	to be close to PersonY	
PersonX writes the blog post  HinderedBy  [GEN]	PersonX can't find the paper to post the post	
PersonX is having a picnic  xReact  [GEN]	delighted	
PersonX throws a phone  xAttr  [GEN]	careless	
PersonX gets a favour  xEffect  [GEN]	gets a promotion	
PersonX is tested for the job  xWant  [GEN]	to work harder	
PersonX puts on the old grey bonnet  xEffect  [GEN]	looks good	
PersonX accepts a loan  xReact  [GEN]	motivated	
PersonX plans PersonY's wedding  xEffect  [GEN]	and PersonY are happy	
PersonX becomes forgetful  xWant  [GEN]	to forget about the past	
PersonX reports it to police  xIntent  [GEN]	to help the community	
PersonX is the best person for the job  xReact  [GEN]	appreciated	
PersonX invites PersonY to a meal  xIntent  [GEN]	to make PersonY feel welcome	
PersonX grows grass  xEffect  [GEN]	is grateful	
PersonX finds time for reading  xEffect  [GEN]	reads more	
PersonX gets mad at PersonX  HinderedBy  [GEN]	PersonX is too embarrassed to get angry	
PersonX blows the party  xReact  [GEN]	angry	
PersonX exposes PersonY's wrong doing  xIntent  [GEN]	to be the best	
PersonX talks about PersonY's grandson  xAttr  [GEN]	intelligent	
PersonX looks over a list  xEffect  [GEN]	finds out about a plan	
PersonX puts down roots  xReact  [GEN]	peaceful	
PersonX studies about birds  xReact  [GEN]	fascinated	
PersonX leads PersonY up the stairs  xAttr  [GEN]	friendly	
PersonX found a book  xAttr  [GEN]	smart	
PersonX continues to offer PersonY resistance  xEffect  [GEN]	is thanked by PersonY	
PersonX cooks a big meal  HinderedBy  [GEN]	PersonX is not a good cook	
PersonX puts something into the pocket  xReact  [GEN]	important	
PersonX and PersonY share milk  xReact  [GEN]	excited	
PersonX is encouraged to tell the truth  xIntent  [GEN]	to be honest	
PersonX saw an eclipse  xReact  [GEN]	amazed	
PersonX does some legwork  xIntent  [GEN]	to improve his leg	
PersonX follows on his bike  xNeed  [GEN]	to have an interest in cycling	
PersonX and PersonY are old friends  xEffect  [GEN]	is pleased with PersonY	
PersonX calls personX  HinderedBy  [GEN]	PersonX is too busy to talk	
PersonX researches  xAttr  [GEN]	smart	
PersonX has to clean the house  xEffect  [GEN]	is relieved	
PersonX looks for a partner  xIntent  [GEN]	to get the job done	
PersonX is sure it's a good idea  xNeed  [GEN]	to be sure it was a good idea	
PersonX takes his car to the garage  xWant  [GEN]	to go to work	
PersonX brought PersonY's favorite book  xAttr  [GEN]	nice	
PersonX bares PersonY's heart  xIntent  [GEN]	to be liked by PersonY	
PersonX give someone PersonY's forgiveness  xReact  [GEN]	loved	
PersonX looks at rabbits  xIntent  [GEN]	to learn something new	
PersonX decides not to go on tour  xAttr  [GEN]	courageous	
PersonX helps PersonY with her jacket  xIntent  [GEN]	to help PersonY	
"PersonX plays ""let's pretend""  xReact  [GEN]"	relaxed	
PersonX tells PersonY that PersonY is a hero  xReact  [GEN]	proud	
PersonX give someone PersonY's forgiveness  xIntent  [GEN]	to help PersonY	
PersonX helps PersonY with her jacket  xAttr  [GEN]	generous	
PersonX has a high evaluation score  HinderedBy  [GEN]	PersonX doesn't have a high grade	
PersonX devises a new experiment  xEffect  [GEN]	gets smarter	
PersonX posts a photo  xWant  [GEN]	to take a photo with his friend	
PersonX drinks beer in the kitchen  xEffect  [GEN]	gets drunk	
PersonX does some legwork  HinderedBy  [GEN]	PersonX is lazy	
PersonX orders some coffee  xEffect  [GEN]	has a coffee	
PersonX carves a totem pole  xReact  [GEN]	proud	
PersonX and PersonY end up together  xIntent  [GEN]	to marry PersonY	
PersonX works as a sous-chef  HinderedBy  [GEN]	PersonX can't find the ingredients for the dish	
PersonX talks about art  xIntent  [GEN]	to enjoy art	
PersonX and PersonY suddenly fall in love  xWant  [GEN]	to get married	
PersonX sings along to songs  xEffect  [GEN]	becomes a musician	
PersonX eats the chocolate frosting  xReact  [GEN]	satisfied	
PersonX gets a tooth pulled  HinderedBy  [GEN]	PersonX has a broken tooth	
PersonX is really working  xReact  [GEN]	productive	
PersonX can help  xEffect  [GEN]	does something for the poor	
PersonX buys PersonY a plant  xAttr  [GEN]	caring	
PersonX doesn't get involved  xReact  [GEN]	isolated	
PersonX does a dangerous stunt  xEffect  [GEN]	is injured	
PersonX stares at personY  xEffect  [GEN]	feels a little better	
PersonX attempts to impress PersonY  xIntent  [GEN]	to be noticed	
PersonX is eating the orange  xIntent  [GEN]	to eat the orange	
PersonX befriends a baby  xAttr  [GEN]	affectionate	
PersonX begins to accept PersonY  xIntent  [GEN]	to be close to PersonY	
PersonX appreciates PersonY's advice  xEffect  [GEN]	learns to trust PersonY	
PersonX tries out a new boat  xWant  [GEN]	to take a boat out on the water	
PersonX is prepared for an important exam  xEffect  [GEN]	is happy	
PersonX vows to herself  xReact  [GEN]	anxious	
PersonX gives up the engagement  xEffect  [GEN]	breaks up with her girlfriend	
PersonX writes a hate letter  xEffect  [GEN]	is angry	
PersonX drives the car home  HinderedBy  [GEN]	PersonX can't drive	
PersonX really gets rolling  xIntent  [GEN]	to exercise	
PersonX teaches PersonY to be polite  HinderedBy  [GEN]	PersonX doesn't know how to teach PersonY	
PersonX goes out into the world  xWant  [GEN]	to be a scientist	
PersonX dips into the till  HinderedBy  [GEN]	PersonX can't drink	
PersonX is kind  HinderedBy  [GEN]	PersonX is afraid of hurting people	
PersonX neglects to mention PersonY's presence  xAttr  [GEN]	inconsiderate	
PersonX talks to one of the players  xAttr  [GEN]	a good listener	
PersonX races in a car  HinderedBy  [GEN]	PersonX can't run	
PersonX hosts a meal  xEffect  [GEN]	is thanked by the group	
PersonX talks for a while  xWant  [GEN]	to talk to a therapist	
PersonX freezes in the water  xEffect  [GEN]	gets wet	
PersonX loses faith in the population  xWant  [GEN]	to try new things	
PersonX puts in a lot of time  xNeed  [GEN]	to be in a hurry	
PersonX tries to look important  HinderedBy  [GEN]	PersonX is a little too shy	
PersonX studies in order to pass the exam  xIntent  [GEN]	to be good at school	
PersonX enjoys solving puzzles  xEffect  [GEN]	is a good puzzle artist	
PersonX stops the other car  xEffect  [GEN]	gets in trouble	
PersonX and PersonY gossip  xEffect  [GEN]	and PersonY kiss	
PersonX accidentally finds a new way  xNeed  [GEN]	to be curious	
PersonX drops everything to do this  xNeed  [GEN]	to be able to do this	
PersonX selects a book  xIntent  [GEN]	to start a new book	
"PersonX's godfather, PersonY, dies  xEffect  [GEN]"	is devastated	
PersonX begins to love PersonY  xReact  [GEN]	in love	
PersonX puts on the old grey bonnet  xReact  [GEN]	cool	
PersonX consults her mentor  xAttr  [GEN]	responsible	
PersonX is falling behind  xAttr  [GEN]	anxious	
PersonX wears a helmet when he rides his bike  xIntent  [GEN]	to show his inner self	
PersonX's hair is mussed  xWant  [GEN]	to wear a little hairbrush	
PersonX looks left and right  HinderedBy  [GEN]	PersonX is afraid of people	
PersonX visits a sick friend  xReact  [GEN]	compassionate	
PersonX manages to get out of jail  HinderedBy  [GEN]	PersonX is still not very productive	
PersonX disapproves of personY  xEffect  [GEN]	is angry with personY	
PersonX sells apples  HinderedBy  [GEN]	PersonX is a huge seller	
PersonX drops out of his class  xAttr  [GEN]	a rebel	
PersonX plots to bomb the White House  HinderedBy  [GEN]	PersonX is afraid of bombs	
PersonX wants to meet  HinderedBy  [GEN]	PersonX is afraid of meeting friends	
PersonX sees a movie with friends  xNeed  [GEN]	to be on the computer	
PersonX and PersonY share milk  xAttr  [GEN]	a loyal friend	
PersonX stops taking PersonY's calls  xIntent  [GEN]	to be independent	
PersonX stays home and watches TV  xIntent  [GEN]	to relax	
PersonX gives birth to baby PersonY  xWant  [GEN]	to be more responsible	
PersonX returns from the game  xReact  [GEN]	relaxed	
PersonX gets a favour  xReact  [GEN]	pleased	
PersonX does not get paid  xWant  [GEN]	to get paid	
PersonX reads a recipe  xWant  [GEN]	to eat a different recipe	
PersonX volunteers to do something  xEffect  [GEN]	volunteers to do something	
PersonX volunteers to do something  HinderedBy  [GEN]	PersonX can't do anything	
PersonX ends the epidemic  xNeed  [GEN]	to stop it	
PersonX sees PersonY struggling  xEffect  [GEN]	is upset	
PersonX opens her textbook  HinderedBy  [GEN]	PersonX is afraid to read	
PersonX makes the same mistakes  xReact  [GEN]	tired	
PersonX mends a broken relationship  xAttr  [GEN]	a good friend	
PersonX hits two homers  xEffect  [GEN]	is a Hall of Fame hitter	
PersonX says that the policeman should give up  xAttr  [GEN]	authoritative	
PersonX gets PersonY out of a bind  xIntent  [GEN]	to stop PersonY from being left behind	
PersonX comes to terms with the loss  xAttr  [GEN]	a good son	
PersonX finds something to drink  xAttr  [GEN]	adventurous	
PersonX thinks about her car  HinderedBy  [GEN]	PersonX is in a car accident	
PersonX is encouraged to tell the truth  HinderedBy  [GEN]	PersonX is afraid to tell the truth	
PersonX chooses a big house  xNeed  [GEN]	to have a house	
PersonX uses it  xNeed  [GEN]	to have the ability to take the item	
PersonX walks out of class  xAttr  [GEN]	shy	
PersonX evades the burglars  xWant  [GEN]	to avoid the car theft	
PersonX's home is robbed  xWant  [GEN]	to get a lawyer	
PersonX hires a boat  HinderedBy  [GEN]	PersonX can't afford a boat	
PersonX backs out  xAttr  [GEN]	a rebel	
PersonX uses it  HinderedBy  [GEN]	PersonX can't find the tape	
PersonX has cash flow problems  xReact  [GEN]	frustrated	
PersonX promises it will be a success  xEffect  [GEN]	is proud of it	
PersonX rubs PersonY's back  xAttr  [GEN]	considerate	
PersonX is neglectful of his health  xAttr  [GEN]	poor	
PersonX gives up the engagement  HinderedBy  [GEN]	PersonX is still committed to his wife	
PersonX and PersonY plans to leave together  xNeed  [GEN]	to be planning to leave	
PersonX gets an agent  xReact  [GEN]	enthusiastic	
PersonX resists a disease  HinderedBy  [GEN]	PersonX can't walk	
PersonX can do this  xWant  [GEN]	to do this more	
PersonX attends a kegger  HinderedBy  [GEN]	PersonX is too afraid to drink alcohol	
PersonX asks PersonY to buy a gift  xReact  [GEN]	excited	
PersonX confronts PersonY over who should win the competition  xNeed  [GEN]	to be nervous	
PersonX has always hated rabbits  xReact  [GEN]	disgusted	
PersonX chooses to go back in time  xNeed  [GEN]	to be in a time where he could have gone back in time.	
PersonX sends PersonY a get-well card  HinderedBy  [GEN]	PersonX can't find PersonY	
PersonX doesn't have a chance  xReact  [GEN]	frustrated	
PersonX fears that PersonY will put together something  xWant  [GEN]	to see PersonY well	
PersonX explains something about ethics  xReact  [GEN]	understanding	
