2328. 	PersonX starts to read the book  xReact  [GEN]	motivated	yes
2329. 	PersonX follows the script  xIntent  [GEN]	to be an actor	yes
2330. 	PersonX is not wanted  xAttr  [GEN]	unpopular	yes
0	Alice's father praises Alice  xWant  [GEN]	to talk to his father	no
2331. 	Alice remains in place  xReact  [GEN]	tired	yes
2332. 	Alice is building a house  xAttr  [GEN]	materialistic	yes
2333. 	Alice fails in winning Bob's heart  xNeed  [GEN]	to try to win Bob's heart	no
2334. 	Alice makes a movie about it  xEffect  [GEN]	gets a lot of money	yes
2335. 	Alice leaves behind the past  xReact  [GEN]	hopeful	no
2336. 	Alice closes a window  xIntent  [GEN]	to keep people from escaping	yes
2337. 	Alice sits at the computer  xIntent  [GEN]	to complete a task	yes
2338. 	Alice asks to move in  xIntent  [GEN]	to be close to her sister	yes
2339. 	Alice posts a video online  xNeed  [GEN]	to be interested in video games	yes
2340. 	Alice confesses his love for Bob  HinderedBy  [GEN]	Alice doesn't know Bob	yes
2341. 	Alice maintains the friendship  xEffect  [GEN]	and Emma get married	yes
2342. 	Alice behaves like a buddy  xWant  [GEN]	to be nice to everyone	yes
2343. 	Alice casts out  HinderedBy  [GEN]	Alice can't find a broom	no
2344. 	Alice got there before Bob  xEffect  [GEN]	is able to pass the test	no
2345. 	Alice and Bob start over  xWant  [GEN]	to stop making mistakes	no
2346. 	Alice sings in the shower  xAttr  [GEN]	a good singer	no
2347. 	Alice will save the world  xIntent  [GEN]	to save the world	yes
2348. 	Alice returns to the country after four years  HinderedBy  [GEN]	Alice is sick	no
2349. 	Alice and Bob pack  xIntent  [GEN]	to go to bed and Bob wants to relax	no
2350. 	Alice fights to be free  xNeed  [GEN]	to have the courage to speak up	yes
2351. 	Alice bought a house  xIntent  [GEN]	to be part of a family	no
2352. 	Alice sets up a booth  HinderedBy  [GEN]	Alice can't find a room	yes
2353. 	Alice survives in the environment  xReact  [GEN]	hopeful	yes
2354. 	Alice gets everyone into trouble  xIntent  [GEN]	to be in control	yes
2355. 	Alice discovers an important clue  HinderedBy  [GEN]	Alice can't find the key	no
2356. 	Alice wants to get through the day  xIntent  [GEN]	to have fun	yes
2357. 	Alice teaches personY not to steal  xReact  [GEN]	protective	no
2358. 	Alice gives a telephone message to Mary  HinderedBy  [GEN]	Alice is too busy to talk to Mary	yes
2359. 	Alice becomes a person who attacks others  xNeed  [GEN]	to be in a situation where he could attack others	yes
2360. 	Alice keeps the cat  xAttr  [GEN]	a good pet owner	yes
2361. 	Alice learns to talk  xReact  [GEN]	comfortable	no
2362. 	Alice reads the last paper  HinderedBy  [GEN]	Alice is too tired to read	yes
2363. 	Alice still gets the job  xWant  [GEN]	to work harder	yes
2364. 	Alice is bored in the meeting  xReact  [GEN]	annoyed	yes
2365. 	Alice becomes the king  xReact  [GEN]	powerful	yes
2366. 	Alice is trying to decide on dinner  xWant  [GEN]	to eat	yes
2367. 	Alice falls off a ledge  xWant  [GEN]	to get better	no
2368. 	Alice joins Facebook  xEffect  [GEN]	is more social	yes
2369. 	Alice wants to keep her baby  xAttr  [GEN]	responsible	yes
2370. 	Alice lets go of Bob  xEffect  [GEN]	is sad	yes
2371. 	Alice acts on his insight  xReact  [GEN]	inspired	yes
2372. 	Alice will be right with you  xIntent  [GEN]	to be right	yes
2373. 	Alice still gets the job  xReact  [GEN]	happy	yes
2374. 	Alice dons safety goggles  xNeed  [GEN]	to be wearing goggles	yes
2375. 	Alice wishes he hadn't gone to the beach  xReact  [GEN]	sad	yes
2376. 	Alice recognizes something  HinderedBy  [GEN]	Alice can't see anything	yes
2377. 	Alice puts a book on the shelf  HinderedBy  [GEN]	Alice can't find the book	yes
2378. 	Alice changes into clothes  xEffect  [GEN]	is pleased	yes
2379. 	Alice acts like a horseâs ass  xAttr  [GEN]	vain	yes
2380. 	Alice buys a cheeseburger  xIntent  [GEN]	to eat something sweet	yes
2381. 	Alice receives a surprise  xEffect  [GEN]	is surprised	yes
2382. 	Aliceâs attitude to something has changed  HinderedBy  [GEN]	Alice doesn't like anything	yes
2383. 	Alice talks to Bob's mom  xEffect  [GEN]	âs mom likes Bob	no
2384. 	Alice ran into Bob in town  xWant  [GEN]	to go out with Bob	yes
2385. 	Alice discovers Bob's betrayal  xWant  [GEN]	to get revenge	yes
2386. 	Alice uses the bike  xEffect  [GEN]	gets a ride on the bike	yes
2387. 	Alice accepts Bob's greetings  xAttr  [GEN]	friendly	yes
2388. 	Alice changes one's mind  xIntent  [GEN]	to make the right decision	yes
2389. 	Alice makes fun of self  xIntent  [GEN]	to make people laugh	yes
2390. 	Alice wants to sleep with Bob  HinderedBy  [GEN]	Alice is too tired	no
2391. 	Alice finds a victim  xAttr  [GEN]	a detective	yes
2392. 	Alice buys a fancy car  xWant  [GEN]	to take it back	yes
2393. 	Alice read a book by Michael Connelly  xEffect  [GEN]	is hooked on Connelly	yes
2394. 	Alice brings it all together  HinderedBy  [GEN]	Alice is too busy to do it	yes
2395. 	Alice reconciles with her mother  xEffect  [GEN]	becomes a better mother	yes
2396. 	Alice sees his neighbor's house on fire  xEffect  [GEN]	is upset	yes
2397. 	Alice tries to jump over a ditch  xNeed  [GEN]	to be willing to jump	yes
2398. 	Alice makes a public statement  HinderedBy  [GEN]	Alice is not allowed to speak in public	yes
2399. 	Alice puts on Bobâs socks  xIntent  [GEN]	to comfort Bob	yes
2400. 	Alice decides to invest in stocks  xReact  [GEN]	confident	yes
2401. 	Alice gets on the inside of Bob  xIntent  [GEN]	to know what Bob is like	yes
2402. 	Alice studies personYâs mannerisms  xIntent  [GEN]	to understand personY	yes
2403. 	Alice notices item  xReact  [GEN]	annoyed	no
2404. 	Alice sends mail to a constituent  xAttr  [GEN]	trustworthy	yes
2405. 	Alice gets humiliated  xEffect  [GEN]	feels sorry for himself	yes
2406. 	Alice has found Bobâs knife  xAttr  [GEN]	clever	yes
2407. 	Alice invites Bob to the concert  xAttr  [GEN]	romantic	yes
2408. 	Alice enters a lesbian bar  xReact  [GEN]	confident	no
2409. 	Alice goes somewhere nice  HinderedBy  [GEN]	Alice is too busy to go anywhere nice	yes
2410. 	Alice offers the food  HinderedBy  [GEN]	Alice is not allowed to cook	yes
2411. 	Alice rips off Bob's head  xIntent  [GEN]	to hurt Bob	yes
2412. 	Alice is fortunate  xEffect  [GEN]	can get to see the person in person	no
2413. 	Alice pulls a knife on Bob  xAttr  [GEN]	aggressive	yes
2414. 	Alice has a horrible nightmare  xWant  [GEN]	to avoid nightmares	yes
2415. 	Alice chooses to remain silent  xIntent  [GEN]	to keep his feelings to himself	yes
2416. 	Alice enjoys vacations  xEffect  [GEN]	has a good vacation	yes
2417. 	Alice became a captain  HinderedBy  [GEN]	Alice is too small to join the team	yes
2418. 	Alice shares his ideas  HinderedBy  [GEN]	Alice can't think of any ideas	yes
2419. 	Alice has seen better days  xEffect  [GEN]	is proud of his progress	no
2420. 	Alice is in deep trouble  xReact  [GEN]	scared	yes
2421. 	Alice asks a person related to Bob  xEffect  [GEN]	meets Bob	yes
2422. 	Alice writes a short note to Bob  xEffect  [GEN]	is thanked by Bob	yes
2423. 	Alice tells Bob the problem  xAttr  [GEN]	wise	yes
2424. 	Alice remembers being pushed  xWant  [GEN]	to be careful	yes
2425. 	Alice speaks to the class  HinderedBy  [GEN]	Alice is too shy to talk to the class	yes
2426. 	Alice thinks about a scientific issue  HinderedBy  [GEN]	Alice is afraid to talk about the subject	yes
2427. 	Alice loses a race  xEffect  [GEN]	is in pain	yes
2428. 	Alice joins the Daughters of the Republic of Texas  xReact  [GEN]	proud	yes
2429. 	Alice attends to details  xAttr  [GEN]	perceptive	yes
0	Alice finds and turns on the lights  HinderedBy  [GEN]	Alice can't find the switch	yes
2430. 	Alice stops someone from leaving  xAttr  [GEN]	considerate	no
2431. 	Alice is bent on making money  xIntent  [GEN]	to be financially independent	yes
2432. 	Alice explains a feeling  xEffect  [GEN]	feels better	yes
2433. 	Alice joins her employer  xReact  [GEN]	pleased	yes
2434. 	Alice ends her engagement  xEffect  [GEN]	is unhappy	yes
2435. 	Alice cancels the festival  xReact  [GEN]	upset	yes
2436. 	Alice loves flowers  xReact  [GEN]	full	no
2437. 	Alice demonstrates a new golf swing  xNeed  [GEN]	to be in shape	no
2438. 	Alice blocks his foot  xEffect  [GEN]	is paralyzed	yes
2439. 	Alice is careless in sending a letter  xReact  [GEN]	frustrated	yes
2440. 	Alice offers a peace-making gift  HinderedBy  [GEN]	Alice is too busy to give a present	yes
2441. 	Alice receives a job promotion  xNeed  [GEN]	to apply for the job	yes
2442. 	Alice blocks Bob's Facebook account  xIntent  [GEN]	to help Bob	no
2443. 	Alice discusses an issue with Bob  HinderedBy  [GEN]	Alice is unable to talk about the issue	yes
2444. 	Alice keeps in contact with Bob  xEffect  [GEN]	gets along with Bob better	yes
2445. 	Alice makes a play  xReact  [GEN]	joyful	yes
2446. 	Alice takes up painting  xReact  [GEN]	happy	yes
2447. 	Alice loses the argument  xReact  [GEN]	upset	yes
2448. 	Alice flosses teeth  xEffect  [GEN]	is healthy	yes
2449. 	Alice touches up the living room  xReact  [GEN]	pleased	yes
2450. 	Alice gets in the driver's seat  xReact  [GEN]	relieved	no
2451. 	Alice follows Bob’s every move  xIntent  [GEN]	to be sure Bob is doing his homework	yes
2452. 	Alice contemplates human nature  HinderedBy  [GEN]	Alice can't think of anything to do	no
2453. 	Alice is saving his money  xIntent  [GEN]	to save money	yes
2454. 	Alice wants to change his way of life  xReact  [GEN]	passionate	yes
2455. 	Alice kept her promise  xReact  [GEN]	confident	no
2456. 	Alice is a conscientious student  xIntent  [GEN]	to make a good impression	yes
2457. 	Alice wishes for strength  xReact  [GEN]	motivated	yes
2458. 	Alice and Bob are punished  xAttr  [GEN]	disobedient	yes
2459. 	Alice is back in touch with Bob  xEffect  [GEN]	is happy	yes
2460. 	Alice seeks an audience  xIntent  [GEN]	to be recognized	yes
2461. 	Alice is one of Bob's children  xAttr  [GEN]	a good father	no
2462. 	Alice gets a job in town  xAttr  [GEN]	competent	yes
2463. 	Alice finds it rather hot  xWant  [GEN]	to cool off	yes
2464. 	Alice does not speak  xIntent  [GEN]	to be left alone	yes
2465. 	Alice learns to control her emotions  xEffect  [GEN]	becomes more friendly	yes
2466. 	Alice never wants to hear that joke again  xEffect  [GEN]	laughs	no
2467. 	Alice swims in the rain  xIntent  [GEN]	to feel healthy	no
2468. 	Alice understands why Bob did what she did  xAttr  [GEN]	perceptive	no
2469. 	Alice repairs the window  xNeed  [GEN]	to have the tools	yes
2470. 	Alice loses a project  xWant  [GEN]	to be promoted	no
2471. 	Alice believes in the freedom of choice  xReact  [GEN]	free	yes
2472. 	Alice has fun with Bob's children  xReact  [GEN]	relaxed	yes
2473. 	Alice remembers a time Bob got on her nerves  xReact  [GEN]	angry	yes
2474. 	Alice tries to steal money  xWant  [GEN]	to be a thief	yes
2475. 	Alice wanted to be a firefighter  xEffect  [GEN]	is a firefighter	yes
2476. 	Alice jumps in with both feet  xWant  [GEN]	to leave	no
2477. 	Alice earns a dollar an hour  HinderedBy  [GEN]	Alice is a broke worker	yes
2478. 	Alice lives by a schedule  xIntent  [GEN]	to meet his deadlines	yes
2479. 	Alice gets a good mark on a test  HinderedBy  [GEN]	Alice is failing the test	yes
2480. 	Alice just wants to share the news  xAttr  [GEN]	friendly	yes
2481. 	Alice hates to sleep  xIntent  [GEN]	to be alone	no
2482. 	Alice meets a stranger on the street  xAttr  [GEN]	curious	yes
2483. 	Alice gets in touch with an old friend  xReact  [GEN]	supported	yes
2484. 	Alice lives in a special place  xIntent  [GEN]	to feel at home	yes
2485. 	Alice serves as mediator  xReact  [GEN]	competent	yes
2486. 	Alice meets the wrong person  xEffect  [GEN]	is punished	no
2487. 	Alice goes back to baking  xWant  [GEN]	to make more cookies	yes
2488. 	Alice likes their photo  xIntent  [GEN]	to make a new picture	no
2489. 	Alice considers a new perspective  HinderedBy  [GEN]	Alice can't think of anything to change	yes
2490. 	Alice tells someone  xReact  [GEN]	understood	yes
2491. 	Alice learns to walk  xReact  [GEN]	relaxed	yes
2492. 	Alice puts on headphones  xWant  [GEN]	to listen to music	yes
2493. 	Alice tosses Bob up in the air  xIntent  [GEN]	to punish Bob	yes
2494. 	Alice shares a photo with Bob  xIntent  [GEN]	to show Bob the truth	yes
2495. 	Alice sells vegetables  HinderedBy  [GEN]	Alice doesn't have enough money	no
2496. 	Alice is among the strongest  xNeed  [GEN]	to do everything	no
2497. 	Alice does not want to sleep  xEffect  [GEN]	sleeps at night	no
2498. 	Alice refuses to volunteer to help at the hospital  xIntent  [GEN]	to show that he is not there to help	yes
2499. 	Alice makes everyone walk through Bob's home  xIntent  [GEN]	to stop Bob from committing a crime	yes
2500. 	Alice hits Bob in the stomach  xAttr  [GEN]	aggressive	yes
2501. 	Alice leads Bob to God  xAttr  [GEN]	spiritual	yes
2502. 	Alice and Bob chat about the old days  xEffect  [GEN]	and Bob have a new relationship	yes
2503. 	Alice studies hard, unlike Bob  xIntent  [GEN]	to be a good student	yes
2504. 	Alice meets a friend for dinner  xWant  [GEN]	to hang out with the friend	yes
2505. 	Alice follows Bob in the park  xIntent  [GEN]	to talk to Bob	yes
2506. 	Alice begins to learn to play the violin  xReact  [GEN]	inspired	yes
2507. 	Alice wraps up Bob  xAttr  [GEN]	helpful	yes
2508. 	Alice wants to attend the meeting  xNeed  [GEN]	to have an interest in meeting	yes
2509. 	Alice demands the truth  HinderedBy  [GEN]	Alice is afraid to tell the police	yes
2510. 	Alice has been elected as a member of the Senate  xReact  [GEN]	happy	yes
2511. 	Alice argues with the police  xAttr  [GEN]	assertive	yes
2512. 	Alice performs at the theatre  HinderedBy  [GEN]	Alice is afraid of performing	yes
2513. 	Alice sees Bob in black clothes  HinderedBy  [GEN]	Alice doesn't know Bob	no
2514. 	Alice whips up a mob  xReact  [GEN]	guilty	no
2515. 	Alice has a strong, loyal dog  xAttr  [GEN]	a good friend	no
2516. 	Alice makes a quick trip  xIntent  [GEN]	to see the world	yes
2517. 	Alice finds someone to blame  xAttr  [GEN]	confrontational	yes
2518. 	Alice is eager to start right away  xReact  [GEN]	excited	yes
2519. 	Alice changes language  xIntent  [GEN]	to communicate with other people	yes
2520. 	Alice mentions the incident  xReact  [GEN]	upset	yes
2521. 	Alice proves his love  HinderedBy  [GEN]	Alice is too busy to be romantic	yes
2522. 	Alice works in the area  xIntent  [GEN]	to be self sufficient	no
2523. 	Alice commits to a cause  xAttr  [GEN]	good at his job	no
2524. 	Alice wants something  xEffect  [GEN]	gets something	yes
2525. 	Alice buys a new camera  xEffect  [GEN]	has a better camera	yes
2526. 	Alice writes a newsletter  xAttr  [GEN]	a good writer	yes
2527. 	Alice is fashionable  HinderedBy  [GEN]	Alice is sick	no
2528. 	Alice succeeds in stopping smoking  xAttr  [GEN]	smart	no
0	Alice can't believe what he or she sees  HinderedBy  [GEN]	Alice can't see anything	yes
2529. 	Alice can clearly grasp it  xAttr  [GEN]	intelligent	yes
2530. 	Alice tells Bob to keep it down  xIntent  [GEN]	to keep Bob safe	yes
2531. 	Alice launches the business  HinderedBy  [GEN]	Alice is sick	yes
2532. 	Alice maintains a high learning rate  HinderedBy  [GEN]	Alice can't find the materials to do his homework	yes
2533. 	Alice posts his thoughts online  HinderedBy  [GEN]	Alice is too shy to post his thoughts online	yes
2534. 	Alice and Bob form a partnership  xIntent  [GEN]	to be partners with Bob	yes
2535. 	Alice tries something he or she has never done before  xAttr  [GEN]	adventurous	yes
2536. 	Alice is a professor of psychology  HinderedBy  [GEN]	Alice is too busy to teach	no
2537. 	Alice agrees to the contract  xIntent  [GEN]	to be part of the group	yes
2538. 	Alice was disappointed in Bob  xEffect  [GEN]	is jealous of Bob	no
2539. 	Alice stops a bomb from going off  HinderedBy  [GEN]	Alice is too scared to do anything	yes
2540. 	Alice is about to go somewhere  xAttr  [GEN]	adventurous	yes
2541. 	Alice introduces Bob to the correct date  xReact  [GEN]	proud	yes
2542. 	Alice sings in a band  xWant  [GEN]	to be a singer	yes
2543. 	Alice makes a bargain  xWant  [GEN]	to make more deals	yes
2544. 	Alice does not want to drink  xEffect  [GEN]	drinks less	yes
2545. 	Alice takes things literally  xWant  [GEN]	to be a storyteller	no
2546. 	Alice is made a partner  xEffect  [GEN]	is happy	yes
2547. 	Alice says no to a drink  xAttr  [GEN]	polite	no
2548. 	Alice likes both of these examples  xIntent  [GEN]	to learn from the others	no
2549. 	Alice pulls the car over  xAttr  [GEN]	careless	no
2550. 	Alice visits with a feeling of reunion  xNeed  [GEN]	to feel close to someone	yes
2551. 	Alice stays for coffee  HinderedBy  [GEN]	Alice is allergic to coffee	yes
2552. 	Alice dresses as Batman  xReact  [GEN]	satisfied	yes
2553. 	Alice wants Bob to know  xAttr  [GEN]	nice	yes
2554. 	Alice agrees to testify against Bob  xNeed  [GEN]	to be a part of the jury	yes
2555. 	Alice is constantly excited  xEffect  [GEN]	feels happy	yes
2556. 	"Alice is ""alone and grumbling""  xReact  [GEN]"	ashamed	no
2557. 	Alice deals with Bob in person  HinderedBy  [GEN]	Alice is not friends with Bob	yes
2558. 	Alice faces the press  xIntent  [GEN]	to stand out	yes
2559. 	Alice puts away his suitcase  xEffect  [GEN]	gets to sleep	yes
2560. 	Alice’s friend is arrested  xReact  [GEN]	afraid	yes
2561. 	Alice repairs an appliance  xEffect  [GEN]	gets credit for the work	yes
2562. 	Alice paints a pretty picture  xNeed  [GEN]	to have a skill	yes
2563. 	Alice demonstrates a photo  xReact  [GEN]	inspired	yes
2564. 	Alice loses his wallet  xEffect  [GEN]	is homeless	yes
2565. 	Alice found an old picture  HinderedBy  [GEN]	Alice can't find the picture	yes
2566. 	Alice posts a note on Bob's door  HinderedBy  [GEN]	Alice is not allowed to see Bob	yes
2567. 	Alice goes to the Halloween party  HinderedBy  [GEN]	Alice is too scared to go to the party	yes
2568. 	Alice starts to feel sorry  xEffect  [GEN]	is angry	no
2569. 	Alice speaks calmly to Bob  xNeed  [GEN]	to be confident	yes
2570. 	Alice celebrates Bob's success  HinderedBy  [GEN]	Alice is afraid to celebrate	yes
2571. 	Alice drives over personY’s toes  xAttr  [GEN]	impulsive	yes
2572. 	Alice types out the proposal  xReact  [GEN]	happy	yes
2573. 	Alice spreads the news  xEffect  [GEN]	gets congratulated by his friends	yes
2574. 	Alice thinks about imprisonment  xReact  [GEN]	frustrated	yes
2575. 	Alice kisses Bob's mouth  xIntent  [GEN]	to kiss Bob	yes
2576. 	Alice makes a three-point turn  HinderedBy  [GEN]	Alice is in a wheelchair	no
2577. 	Alice contributes to household tasks  xWant  [GEN]	to be a good parent	yes
2578. 	Alice is a big talker  xEffect  [GEN]	is famous	yes
2579. 	Alice tells Bob about his son  xAttr  [GEN]	polite	no
2580. 	Alice explores Bob’s body  xIntent  [GEN]	to understand Bob	yes
2581. 	Alice participates in a talent show  xNeed  [GEN]	to be invited to participate in a talent show	yes
2582. 	Alice makes a reasonable suggestion  xAttr  [GEN]	wise	yes
2583. 	Alice accepts a dinner invitation from Bob  xAttr  [GEN]	polite	yes
2584. 	Alice announces his party  xIntent  [GEN]	to show his support for the party	yes
2585. 	Alice heads into the room  xReact  [GEN]	nervous	yes
2586. 	Alice asks Bob to check a ballgame  HinderedBy  [GEN]	Alice is too upset to watch a game	yes
2587. 	Alice is sharp  xIntent  [GEN]	to be in a position of power	yes
2588. 	Alice runs 10 miles  xAttr  [GEN]	a runner	yes
2589. 	Alice attends an international congress  xReact  [GEN]	excited	yes
2590. 	Alice helps Bob choose a site  xNeed  [GEN]	to have the ability to save money	no
2591. 	Alice looks at Bob's eyes  xIntent  [GEN]	to hear Bob's thoughts	yes
2592. 	Alice notices a white butterfly  xEffect  [GEN]	is not surprised	no
2593. 	Alice destroys some electronics  xAttr  [GEN]	destructive	yes
2594. 	Alice bought a cake  xEffect  [GEN]	was happy	yes
2595. 	Alice posts it on the Internet  xAttr  [GEN]	clever	yes
2596. 	Alice takes an architectural tour  HinderedBy  [GEN]	Alice can't find a plane ticket	yes
2597. 	Alice recognizes Bob's wishes  xEffect  [GEN]	agrees to Bob's wishes	yes
2598. 	Alice decides to go to the park  xIntent  [GEN]	to get away from his problems	yes
2599. 	Alice attends class  xIntent  [GEN]	to be a good student	yes
2600. 	Alice decides to be generous  xIntent  [GEN]	to get things done	no
2601. 	Alice meets two new friends  xAttr  [GEN]	popular	yes
2602. 	Alice suggests alternative  HinderedBy  [GEN]	Alice is not allowed to have any proposals	yes
2603. 	Alice agrees to move in with Bob  xAttr  [GEN]	a nice person	yes
2604. 	Alice posts on Bob's journal  xAttr  [GEN]	friendly	yes
2605. 	Alice runs on a treadmill  xAttr  [GEN]	hyper	yes
2606. 	Alice does drugs  xReact  [GEN]	ashamed	yes
2607. 	Alice gets really mad  xEffect  [GEN]	gets depressed	no
2608. 	Alice reads the next chapter  xReact  [GEN]	excited	yes
2609. 	Alice faints in Bob's presence  xReact  [GEN]	upset	yes
2610. 	Alice does not like to show anger  xAttr  [GEN]	peaceful	yes
2611. 	Alice kisses Bob on the cheek  xReact  [GEN]	content	yes
2612. 	Alice cleans up the leaves  xIntent  [GEN]	to be a nice person	no
2613. 	Alice adopts a child  HinderedBy  [GEN]	Alice is too young to have a child	no
2614. 	Alice loses her suitcase  xReact  [GEN]	upset	yes
2615. 	Alice reacts to police officer  xWant  [GEN]	to know his whereabouts	no
2616. 	Alice loses her fortune  xWant  [GEN]	to make money	yes
2617. 	Alice has a nightmare about what Bob said  xWant  [GEN]	to laugh	no
2618. 	Alice tells Bob to stop  xIntent  [GEN]	to stop Bob from hurting people	yes
2619. 	Alice edits Bob's manuscript  HinderedBy  [GEN]	Alice can't find the right paper	yes
2620. 	Alice avoids taking action  xReact  [GEN]	frustrated	no
2621. 	Alice really loses it  xAttr  [GEN]	angry	yes
2622. 	Alice helps person Y with his work  xIntent  [GEN]	to help person Y	yes
2623. 	Alice has a reputation for philanthropy  xWant  [GEN]	to spend money	yes
2624. 	Alice shows Bob something  xEffect  [GEN]	is thanked by Bob	yes
2625. 	Alice found Bob annoying  xWant  [GEN]	to make Bob angry	no
2626. 	Alice and Bob have good chemistry  xReact  [GEN]	happy	yes
2627. 	Alice values Bob’s relationship  xEffect  [GEN]	is a good friend of Bob	yes
0	PersonX finds and turns on the lights  can be hindered by  [GEN]	PersonX can't find the switch	yes
2628. 	PersonX stops someone from leaving  so, PersonX is seen as  [GEN]	strong	yes
2629. 	PersonX is bent on making money  because PersonX wanted  [GEN]	to be wealthy	yes
2630. 	PersonX explains a feeling  as a result, PersonX  [GEN]	is understood by others	yes
2631. 	PersonX joins her employer  as a result, PersonX feels  [GEN]	empowered	yes
2632. 	PersonX ends her engagement  as a result, PersonX  [GEN]	is single	yes
2633. 	PersonX cancels the festival  as a result, PersonX feels  [GEN]	disappointed	yes
2634. 	PersonX loves flowers  as a result, PersonX feels  [GEN]	loved	no
2635. 	PersonX demonstrates a new golf swing  but before, PersonX needed  [GEN]	to be practicing golf	yes
2636. 	PersonX blocks his foot  as a result, PersonX  [GEN]	has pain	no
2637. 	PersonX is careless in sending a letter  as a result, PersonX feels  [GEN]	ashamed	yes
2638. 	PersonX offers a peace-making gift  can be hindered by  [GEN]	PersonX is worried about his friends	no
2639. 	PersonX receives a job promotion  but before, PersonX needed  [GEN]	to apply for the job	yes
2640. 	PersonX blocks PersonY's Facebook account  because PersonX wanted  [GEN]	to help PersonY	no
2641. 	PersonX discusses an issue with PersonY  can be hindered by  [GEN]	PersonX is afraid to talk to PersonY	yes
2642. 	PersonX keeps in contact with PersonY  as a result, PersonX  [GEN]	feels safe	no
2643. 	PersonX makes a play  as a result, PersonX feels  [GEN]	excited	yes
2644. 	PersonX takes up painting  as a result, PersonX feels  [GEN]	accomplished	yes
2645. 	PersonX loses the argument  as a result, PersonX feels  [GEN]	discouraged	yes
2646. 	PersonX flosses teeth  as a result, PersonX  [GEN]	is healthy	yes
2647. 	PersonX touches up the living room  as a result, PersonX feels  [GEN]	calm	yes
2648. 	PersonX gets in the driver's seat  as a result, PersonX feels  [GEN]	confident	yes
2649. 	PersonX follows PersonY’s every move  because PersonX wanted  [GEN]	to know what PersonY is doing	yes
2650. 	PersonX contemplates human nature  can be hindered by  [GEN]	PersonX is afraid of nature	yes
2651. 	PersonX is saving his money  because PersonX wanted  [GEN]	to pay bills	yes
2652. 	PersonX wants to change his way of life  as a result, PersonX feels  [GEN]	inspired	yes
2653. 	PersonX kept her promise  as a result, PersonX feels  [GEN]	trusted	yes
2654. 	PersonX is a conscientious student  because PersonX wanted  [GEN]	to be respected	yes
2655. 	PersonX wishes for strength  as a result, PersonX feels  [GEN]	happy	yes
2656. 	PersonX and PersonY are punished  so, PersonX is seen as  [GEN]	immature	yes
2657. 	PersonX is back in touch with PersonY  as a result, PersonX  [GEN]	and PersonY can be friends	yes
2658. 	PersonX seeks an audience  because PersonX wanted  [GEN]	to be liked	yes
2659. 	PersonX is one of PersonY's children  so, PersonX is seen as  [GEN]	good with children	no
2660. 	PersonX gets a job in town  so, PersonX is seen as  [GEN]	competent	yes
2661. 	PersonX finds it rather hot  as a result, PersonX wants  [GEN]	to go outside	yes
2662. 	PersonX does not speak  because PersonX wanted  [GEN]	to be quiet	yes
2663. 	PersonX learns to control her emotions  as a result, PersonX  [GEN]	feels better	yes
2664. 	PersonX never wants to hear that joke again  as a result, PersonX  [GEN]	keeps going to the movies	no
2665. 	PersonX swims in the rain  because PersonX wanted  [GEN]	to be in nature	yes
2666. 	PersonX understands why PersonY did what she did  so, PersonX is seen as  [GEN]	understanding	yes
2667. 	PersonX repairs the window  but before, PersonX needed  [GEN]	to be able to fix windows	yes
2668. 	PersonX loses a project  as a result, PersonX wants  [GEN]	to finish the project	yes
2669. 	PersonX believes in the freedom of choice  as a result, PersonX feels  [GEN]	responsible	yes
2670. 	PersonX has fun with PersonY's children  as a result, PersonX feels  [GEN]	joyful	yes
2671. 	PersonX remembers a time PersonY got on her nerves  as a result, PersonX feels  [GEN]	sorry	no
2672. 	PersonX tries to steal money  as a result, PersonX wants  [GEN]	to tell the bank	no
2673. 	PersonX wanted to be a firefighter  as a result, PersonX  [GEN]	gets a job	no
2674. 	PersonX jumps in with both feet  as a result, PersonX wants  [GEN]	to be able to walk	no
2675. 	PersonX earns a dollar an hour  can be hindered by  [GEN]	PersonX is unemployed	yes
2676. 	PersonX lives by a schedule  because PersonX wanted  [GEN]	to be on good terms with his family	yes
2677. 	PersonX gets a good mark on a test  can be hindered by  [GEN]	PersonX can't pass the class	yes
2678. 	PersonX just wants to share the news  so, PersonX is seen as  [GEN]	nice	yes
2679. 	PersonX hates to sleep  because PersonX wanted  [GEN]	to be tired	yes
2680. 	PersonX meets a stranger on the street  so, PersonX is seen as  [GEN]	adventurous	yes
2681. 	PersonX gets in touch with an old friend  as a result, PersonX feels  [GEN]	comforted	yes
2682. 	PersonX lives in a special place  because PersonX wanted  [GEN]	to be close to the community	yes
2683. 	PersonX serves as mediator  as a result, PersonX feels  [GEN]	respected	yes
2684. 	PersonX meets the wrong person  as a result, PersonX  [GEN]	is rejected	yes
2685. 	PersonX goes back to baking  as a result, PersonX wants  [GEN]	to bake more pancakes	yes
2686. 	PersonX likes their photo  because PersonX wanted  [GEN]	to be creative	yes
2687. 	PersonX considers a new perspective  can be hindered by  [GEN]	PersonX is too busy to think	yes
2688. 	PersonX tells someone  as a result, PersonX feels  [GEN]	powerful	yes
2689. 	PersonX learns to walk  as a result, PersonX feels  [GEN]	energetic	yes
2690. 	PersonX puts on headphones  as a result, PersonX wants  [GEN]	to listen to music	yes
2691. 	PersonX tosses PersonY up in the air  because PersonX wanted  [GEN]	to hurt PersonY	yes
